Cites,Authors,Document Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"S ZHANG, D ZHAO, G DING","Technology Parameter Optimization of Gear Form Grinding Based on Improved Complex Method",2014,"Machine Tool & Hydraulics","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-JCYY201413028.htm","",267,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,6,"The parameter optimization model of gear form grinding, which regarding profit rate as objective function, was established with correlative grinding theory on the basis of analyzing it's craft feature. Technology parameters of gear form grinding, including wheel speed, feed …"
0,"L Venter","Technology Enhanced Learning (TEL): Exploring possibilities and tools for low-resource settings",,"linqed.net","","http://www.linqed.net/media/15895/presentation-TEL-workshop_Tools_and-_delivery_options_LV.pdf","",268,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"• George Siemens, Peter Tittenberger, Handbook of Emerging Technologies for Learning.(March 2009).• Christian Dalsgaard, Social software: E-learning beyond learning management systems.(http://www. eurodl. org/materials/contrib/2006/Christian_Dalsgaard …"
0,"C Zhijun, L Yu, C Jiang, C Yamin…","Forming analysis and parameter optimization for automobile front bracket based on Dynaform",2017,"Forging & Stamping …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-DYJE201706038.htm","",269,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,3,"The forming process of front bracket, and the meshing of tool body and sheet in the pretreatment of the finite element analysis were analyzed and discussed, and the influences of friction coefficient and blank holder force on sheet forming were investigated. The results …"
0,"J Song, Z Liu, Y Li","Metal Flow and Parameter Optimization of Thread Cold Rolling Forming Process",2017,"Cold Rolling Precision Forming of Shaft Parts","Springer","https://link.springer.com/chapter/10.1007/978-3-662-54048-0_9","",270,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,3,"Cold rolling forming experiments of four groups of hollow threads and a group of solid threads were carried out under different feed rate and wall thickness with the three-wheel rolling machine ZC26-16, shown in Fig. 9.1. The maximum rolling force is 160 kN (the pressure of the system …"
0,"WJ Zhang, L Wu, G Chen","Numerical Simulation and Parameter Optimization on Forming Process of Automobile Torque Box",2015,"Applied Mechanics and Materials","Trans Tech Publ","https://www.scientific.net/AMM.722.140","",271,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,5,"In this paper the drawing process of Box-torque was simulated by Dynaform, which is FEM simulation software. The process parameters, which affected the quality of forming, were optimized by finite element simulation. The emphasis was focus on the optimization of draw …"
0,"U Ray, RR Panda, GN Arka","Parameter Optimization in EDM using Heat Treated Tool and without Heat Treated CU Tool",2016,"International Journal of …","indianjournals.com","http://www.indianjournals.com/ijor.aspx?target=ijor:ijemr&volume=6&issue=2&article=043","",272,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,4,"This paper presents investigation and optimization of Electric Discharge Machining (EDM) parameters using Taguchi method by taking bright steel as workpiece material. Three process parameters chosen were Pulse ontime (Ton), Flushing pressure (P) and Pulse …"
0,"P Kar, GR Babu, PV Krishna","Optimization of Tool and Process Parameter for Injection Molded Component",2020,"Advances in Simulation, Product Design …","Springer","https://link.springer.com/chapter/10.1007/978-981-32-9487-5_26","",273,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"Injection molding is a standout among the most imperative techniques utilized for forming thermoplastic parts in industry. In molded case circuit breaker (MCCB), Trip-bar is one of the most critical components as safety is concerned which is manufactured by injection molding …"
0,"BO SUN, J CHEN, S JIAO, F WANG…","Tool Wear Research And Milling Parameter Optimization During High-Speed Milling 3Cr2Mo",2016,"… on Computer Science …","dpi-proceedings.com","http://www.dpi-proceedings.com/index.php/dtcse/article/view/6313","",274,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,4,"This paper focuses on the copy measurement to measure radial wear of ball end mill. Then, the model of tool wear was established through tool wear test. The results of experiment show that the model is of higher precision and is useful to predict the amount of wear …"
0,"A Mohanraj, R Karthick, R Praveen…","Parameter Optimization of Abrasive Water Jet Machining in Aluminium 6061 Material",2019,"International …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/c53f/82551e09e42741dd4887d5d1f7159fbf8985.pdf","",275,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,4,1,"Abrasive Water jet (AWJ) machining is an emerging technology for material processing with the distinct advantages the absence of no thermal distortion, high machining versatility, high flexibility and small cutting forces. Moreover, the need of advanced machining technique like …"
0,"S Gao, H Zhou, P Hu, J Chen, J Yang, N Li","A general framework of workpiece setup optimization for the five-axis machining",2019,"… Journal of Machine Tools and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0890695519305528","",276,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,6,1,"In five-axis machining, the setup of workpiece on the machine's table is an essential element of the kinematic chain that affects the performance of machine tools, such as the kinematic behavior and machining accessibility. In this paper, a mathematical model between …"
0,"S Mehennaoui, L Khochemane","Optimization of the Setting Parameters of a Drilling Tool Using the Reliability Study",2014,"Applied Mathematical Sciences","m-hikari.com","http://www.m-hikari.com/ams/ams-2014/ams-173-176-2014/samiAMS173-176-2014.pdf","",277,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,6,"The principal aim of this paper is to apply reliability study at drilling tools in order to find the best way to combat fatigue and wear and optimization of drilling parameters. Wherefore, we have use Weibull law then we compare the obtained results Through the use of special …"
0,"A Zhiguo, L Zhengfang, G Qiuhua","Numerical simulation and parameter optimization of locking mount in multi-step forming",2015,"Forging & Stamping Technology","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-DYJE201502035.htm","",278,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,5,"The locking mount is one of the most complex bending parts. It is easy to crack in the corner during processes of punchingblanking, both sides flanging and bending. Thus, its forming quality cannot be met. If the processes of punching-blanking, flanging, bending and flanging …"
0,"DD Patel, YM Holia","Energy Auditing: A Basic Tool For Optimization Of Boiler Parameter",,"International Journal on Recent and Innovation …","academia.edu","https://www.academia.edu/download/35586014/Energy_Auditing_A_Basic_Tool_For_Optimization_Of_Boiler_Parameter.pdf","",279,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"now a day efficiency is a major issue and if it is concern with a generation then it is also burning issue. This document cover optimization of boiler parameter with calculation on basis of energy auditing (BEE) mythology. it cover chemical as well as mechanical process …"
0,"Q Yu, J Liang, L Tian","Parameter optimization of forming limited diagram based on virtual material method",2017,"Machinery, Materials Science and …","taylorfrancis.com","https://www.taylorfrancis.com/books/e/9781315375120/chapters/10.1201/9781315375120-4","",280,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,3,"Studying on the accuracy of forming limited diagram for H340LAD-Z steel on the platform of dynaform software, virtual material method is used to adjust the value of exponent in Barlat's yield surface m, exponent for Swift exponential hardening n, Lankford parameter r. The …"
0,"A Mehrvar, A Basti, A Jamali","MODELING AND PARAMETER OPTIMIZATION IN ELECTROCHEMICAL MACHINING PROCESS: APPLICATION OF DUAL RESPONSE SURFACE …",2017,"Latin American Applied …","laar.plapiqui.edu.ar","http://www.laar.plapiqui.edu.ar/OJS/public/site/volumens/indexes/artic_v4704/Vol47_04_157.pdf","",281,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,3,"Abstract−− Selection of appropriate machining parameters which result in desired outcomes plays a key role in effective utilization of the electrochemical machining (ECM) process. In this paper, in order to correlate between ECM process parameters and cost functions …"
0,"S Mittal, MD Mahajan","Multi-Response Parameter Optimization of CNC Plasma Arc Machining Using Taguchi Methodology",2018,"Industrial Engineering Journal","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/8bdf/102a907b661b143b1201577e623c27918d53.pdf","",282,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,2,"This research work focuses on to find out the best possible combination of optimum process parameters in plasma arc cutting system during the machining of 12mm mild steel plate. Plasma arc cutting machine uses different process parameters like cutting speed, arc …"
0,"L WANG, A LI, G ZHANG, B WANG","Vertical Box Billet Forming Force Analysis and Parameter Optimization in the Ceramics Packaging",2014,"Packaging Engineering","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-BZGC201401017.htm","",283,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,6,"Objective To analyze the failure in the box billet forming in the ceramic tile packaging process. Methods By calculating the stress during the process of box billet forming in the ceramic tile packaging process, a mathematical model was established for optimization of …"
0,"C Keller, L Cernerud","Where are You? Settings and Tools of a Blended Learning Master Program in Healthcare",2014,"Hawaii 12th Annual International Conference …","diva-portal.org","http://www.diva-portal.org/smash/record.jsf?pid=diva2:683648","",284,"2020-01-23 14:01:29","HTML","","","",,,,,0,0.00,0,2,6,"This article examines educational settings and tools used in a master program in healthcare given as blended learning. An educational setting is understood as something in which education exists and refers to the totality of the surrounding conditions (Jaldemark, 2010) …"
0,"J Zhang, T Li, X Chen, L Gu, ZH Wang…","Parameter Forecast and Parameter Optimization of High Inner-Pressure Hydro-Forming Tees Based on Genetic Algorithms and Back Propagation Algorithms",2012,"Materials Science …","Trans Tech Publ","https://www.scientific.net/MSF.704-705.1223","",285,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,6,8,"In allusion to the non-linear relation in key parameters (internal pressure, axial extrusion force, radial back force) of Three-way tube hydroforming process, forecast and optimization models are established based on genetic algorithms and back propagation algorithms. By …"
0,"TC Yu, M Fathullah, MMA Abdullah…","Parameter optimization on rubberized fly ash geopolymer in milling process in minimizing tool wear",2019,"AIP Conference …","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.5118198","",286,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,1,"Geopolymer is a new type of sustainable material which is produced by using industrial by-product. Recent articles showed that geopolymer materials have good machining property. However, the rubberised fly ash geopolymer (RFAG) has not been well investigated …"
0,"Z Zhang, R Liao, J Liu, J Ma","Mechanism Study and Geometric Parameter Optimization of the Vortex Downhole Tool",2019,"International Journal of Fluid Machinery …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/ijfms/12/4/12_332/_article/-char/ja/","",287,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,1,"抄録 In the present study, the mechanism of the vortex downhole tool (VDT) to improve gas well production efficiency is investigated and the optimal geometric parameter combination of VDT is obtained by an orthogonal experiment. Results show that VDT has the potential to …"
0,"S ZHANG, J XU, Y GE, Y FU, W BIAN","Process Parameter Optimization of PCD Tool during High Speed Milling for SiC_p/2009Al Composites",2011,"Materials for Mechanical …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-GXGC201112014.htm","",290,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,9,"High-speed milling tests were carried out on the SiCp/2009Al composites with different volume fractions of SiC particles using polycrystalline diamond (PCD) tools through the method of orthogonal experiments design. The empirical formulas of tool life and surface …"
0,"H Pal, H Singh, J Kumar","Single Response optimization of abrasive waterjet machining process by Taguchi's parameter design approach",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/956a/8f9aef9a51d93c0e3d647f4d4a7fde893405.pdf","",291,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,,"The emerging non-conventional technology, Abrasive WaterJet Machining (AWJM) isused for machining hard material parts that are extremely difficult to machine by conventional machining processes. The objective of the paper is to obtain an optimal setting of process …"
0,"SG Tzafestas","Mathematical Tools for Automation Systems II: Optimization, Estimation, Decision, and Control",2010,"Human and Nature Minding Automation","Springer","https://link.springer.com/chapter/10.1007/978-90-481-3562-2_12","",292,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,10,"This chapter is a continuation of the previous chapter, and deals with the mathematical tools and methods developed and used for system optimization, parameter and state estimation, decision making, and feedback control. Optimization of the system operation and …"
0,"A Kwizera, N Kissoon, N Musa…","A Machine Learning-Based Triage Tool for Children With Acute Infection in a Low Resource Setting",2019,"Pediatric Critical Care …","journals.lww.com","https://journals.lww.com/pccmjournal/Fulltext/2019/12000/A_Machine_Learning_Based_Triage_Tool_for_Children.29.aspx","",293,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,1,"Objectives: To deploy machine learning tools (random forests) to develop a model that reliably predicts hospital mortality in children with acute infections residing in low-and middle-income countries, using age and other variables collected at hospital admission …"
0,"M Tian","Research on Parameter Optimization Algorithms of Numerical Control Machining Process for Complex Curved Surface",2016,"2016 International Conference on Sensor Network and …","atlantis-press.com","https://www.atlantis-press.com/proceedings/icsnce-16/25859728","",294,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,4,"Through the establishment the parameters optimization model of milling machine, the optimal solution of the cutting parameters for complex surface is obtained by using some optimization algorithms for parameter optimization. Based on analyzing the main factors …"
0,"SY Lin, HY Liao","Process Parameter Optimization for Better Hydro-Forming Performance of a Trailing Arm Tube",2014,"Applied Mechanics and Materials","Trans Tech Publ","https://www.scientific.net/AMM.465-466.704","",295,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,6,"This work presents the tube forming characteristics of a trailing arm which the whole forming processes are arranged through pre-bending twice and hydro-forming once. This work utilizes the finite element method to simulate the hydro-forming process of the trailing arm by …"
0,"I Sadinezhad","Development of Numerical Optimization Algorithms for Power System Real-Time Estimation Tools",2012,"","unsworks.unsw.edu.au","http://unsworks.unsw.edu.au/fapi/datastream/unsworks:10458/SOURCE02?view=true","",296,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,8,"The estimation of voltage/current phasors and local frequency are key parts to operate and control the ever evolving electricity networks. Phasor and frequency can be estimated by using numerical optimisation techniques. These techniques offer the flexibility to handle …"
0,"XQ Wang, X Ai, J Zhao","Predictive Tool Life Model in Ti6Al4V High Speed Milling and Cutting Parameter Optimization",2010,"Key Engineering Materials","Trans Tech Publ","https://www.scientific.net/KEM.431-432.257","",297,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,10,"Ti6Al4V is a difficult to machine alloy with low cutting efficiency and server tool wear. A series of orthogonal milling tests with coated and uncoated carbide insert was carried out. The tool life predictive models based on orthogonal experiment were developed. Finally, the …"
0,"Y WU, B LV, G ZHENG","Five-Axis High-speed Machining Process and Parameter Optimization of Radial Flow Integral Impeller",2015,"… Machine Tool & Automatic Manufacturing …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-ZHJC201510036.htm","",298,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,5,"Mainly illustrates the difficulties exposed in manufacturing process of radial flowintegral impeller. The whole research is carried out via UG NX so as to get the CAD models and the tool path planning of the impeller. Aiming to popularize the method in practical production …"
0,"CM Cates, J Mikolajcik, A Myers, J Altenhof…","A “New” Setting for “Old” Learning: Second Life as a Teaching Tool",,"SAVE THE DATE …","academia.edu","http://www.academia.edu/download/8422719/proceedngsspring2011.pdf#page=57","",299,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,5,,"The world of online communities is rapidly expanding. From the ability to connect with old and new friends on Facebook and Myspace, to the actual creation of a personal cyber-physical representation of self in a second life, online interactions are becoming a routine …"
0,"Z Zhang, H Chen, S Cheng, Y Zhan…","Sensitivity study and parameter optimization of OCD tool for 14nm finFET process",2016,"… Process Control for …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9778/97783A/Sensitivity-study-and-parameter-optimization-of-OCD-tool-for-14nm/10.1117/12.2219109.short","",300,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,4,"Optical critical dimension (OCD) measurement has been widely demonstrated as an essential metrology method for monitoring advanced IC process in the technology node of 90 nm and beyond. However, the rapidly shrunk critical dimensions of the semiconductor …"
0,"X Zhu, Y Wang","Process analysis and parameter optimization of five axis NC machine for machining complex curved surface impellers",2019,"… on Intelligent Transportation, Big Data & Smart …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8669559/","",301,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,1,"This paper mainly introduces the whole process of machining technology and parameter setting of complex curved surface impeller. The main blade and branch blade of the impeller are irregular curved surface. The thickness of the blade becomes thinner with the decrease …"
0,"S Zhou, BB Sun","Parameter identification and optimization of slide guide joint of CNC machine tools",2017,"Materials Science and Engineering …","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/2017MS%26E..265a2025Z","",302,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,3,"The joint surface has an important influence on the performance of CNC machine tools. In order to identify the dynamic parameters of slide guide joint, the parametric finite element model of the joint is established and optimum design method is used based on the finite …"
0,"W Abdallah, C Johnson, C Nitzl…","Arabic Version of Learning Organization Survey Short-Form: Hospital Pharmacy Settings",2019,"Hospital …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0018578719868412","",303,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,1,"Objective: The objective of this study was to assess the psychometric properties of a translated Arabic version of the Learning Organization Survey (LOS-27) and to use this to evaluate staff perceptions about the organizational learning process in Kuwaiti hospital …"
0,"V Kumar, RN Mall","Analysis and Modelling of Single Point Cutting Tool with help of ANSYS for Optimization of Vibration Parameter",,"academia.edu","","http://www.academia.edu/download/40980864/IJSRDV3I90113.pdf","",304,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"Machining is process where material is removed from the workpiece and is often accompanied by Selfexcited vibration generated by the cutting process or by friction. These vibrations are undesired and have to minimised. Here, a single point cutting tool (20x20x40) …"
0,"R Aravind, S Ganesh, S Mohammed Yasir…","Experimental Investigation and Parameter Optimization of Micro Holes Machining on Ti-6Al-4V Alloy",2015,"Applied Mechanics …","Trans Tech Publ","https://www.scientific.net/AMM.813-814.332","",305,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,5,"This paper presents an experimental study on the diametrical overcut and taper obtained during the machining of micro holes by electro-discharge machining (EDM). Many trials were taken by machining a 2.0 mm electrolytic copper rod to 0.50 mm under various …"
0,"MR Ibrahim, MS Omar, S Sulaiman…","Optimization of Parameter for HSS Tool Wear by using Taguchi Method and Finite Element Method",2013,"Applied Mechanics and …","Trans Tech Publ","https://www.scientific.net/AMM.315.151","",306,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,7,"This paper presents the combination between the simulation analysis of FEM (DFORM 3D) and Taguchi method approach. The Taguchi method was used to find the optimize parameter design contribute to Flank wear. The parameters were evaluated are coated …"
0,"K Mafuba","Tool for measuring the context of care delivery in learning disability settings [The TCOC-LDS]",2015,"","repository.uwl.ac.uk","http://repository.uwl.ac.uk/id/eprint/2408","",307,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,5,"… Tool for measuring the context of care delivery in learning disability settings [The TCOC-LDS] … RDF+XML. Mafuba, Kay (2015) Tool for measuring the context of care delivery in learning disability settings [The TCOC-LDS]. In: National Learning Event, 29 June 2015, Birmingham, UK …"
0,"J Krenn, M Mergili","The mass movement routing tool r. randomwalk and its functionalities for parameter sensitivity analysis and optimization",2016,"EGU General Assembly Conference …","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/2016EGUGA..1812808K","",308,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,4,"Abstract r. randomwalk is a GIS-based, multi-functional conceptual tool for mass movement routing. Starting from one to many release points or release areas, mass points are routed down through the digital elevation model until a defined break criterion is reached. Break …"
0,"K Senthamarai, P Marimuthu","OPTIMIZATION OF PROCESS PARAMETER FOR ELECTRO DISCHARGE MACHINING ON ALUMINIUM WITH CARBON NANO TUBE",2016,"Int J Adv Engg Tech …","technicaljournalsonline.com","http://www.technicaljournalsonline.com/ijeat/VOL%20VII/IJAET%20VOL%20VII%20ISSUE%20I%20JANUARY%20MARCH%202016/201671129.pdf","",309,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,4,"AA6061 Metal Matrix Composites (MMC) are quiet popular in engineering applications because of low density and high stiffness. Carbon Nanotube has emerged to be an excellent reinforcement material for aluminium based composites. The material removal rate (MRR) …"
0,"NS Pohokar, LB Bhuyar","Estimation of Tool life and Optimization of Parameters for a CNC Parallel shank End Mill Tool Using Genetic Algorithm Approach",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/c68c/fc91f39c9b2dc4ace26bd3a44849b47f82ec.pdf","",310,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"To estimate the tool life selection of optimum parameters it is necessary to determine them at first for the given machining situation. There are several techniques available to determine the optimum values of these parameters, in this paper machining parameters, cutting speed …"
0,"KC Chuang, TS Lan, LP Zhang, YM Chen, XJ Dai","Parameter Optimization for Computer Numerical Controlled Machining Using Fuzzy and Game Theory",2019,"Symmetry","mdpi.com","https://www.mdpi.com/2073-8994/11/12/1450","",311,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,1,"Under the strict restrictions of international environmental regulations, how to reduce environmental hazards at the production stage has become an important issue in the practice of automated production. The precision computerized numerical-controlled (CNC) …"
0,"VS Sharma, A Kumar, MK Gupta…","Process Parameter Optimization for Abrasive Water Jet Machining of Titanium Alloy Using Meta-Heuristic Algorithms",2018,"MATEC Web of …","matec-conferences.org","https://www.matec-conferences.org/articles/matecconf/abs/2018/80/matecconf_icdme2018_01004/matecconf_icdme2018_01004.html","",312,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,2,"Recently, the trend of optimization algorithms for improvements of surface quality and productivity characteristics in abrasive water jet machining of titanium alloy (Ti-6Al-4V alloy) has become increasingly more widespread in various industrial sectors ie, aircraft and …"
0,"L Chen, L Liu, H Guo, CW Li, XK Yang…","Study on Parameter Optimization and Tool Wear of Milling Compacted Graphite Iron RuT450 Cylinder Block",2018,"Key Engineering …","Trans Tech Publ","https://www.scientific.net/KEM.764.351","",313,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,6,2,"Article Preview Article Preview Article Preview In order to study the milling process of compacted graphite iron cylinder block in practical, cutting parameters optimization experiment was conducted when cutting parameters were set as independent variable, and …"
0,"A Shrivastav, D Makwana, P Chelani, P Puranik","OPTIMIZATION OF DESIGN PARAMETER OF VERTICAL MACHINING CENTER COLUMN FOR THE WEIGHT AND RIGDITY",2017,"","library.atmiya.net","http://library.atmiya.net:8080/dspace/handle/123456789/4168","",314,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,3,"The headstock and column are important part of VMC (Vertical Machining Centre), however there are many designing parameters which may influence rigidity and weight of headstock and column, so to find the designing parameters the designing of the part is a very important …"
0,"鲍甜美","An Empirical Research of Dictogloss Task in Promoting Focus on Form in a Foreign Language Learning Setting",2011,"","cdmd.cnki.com.cn","http://cdmd.cnki.com.cn/Article/CDMD-10358-1011284165.htm","",315,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,9,"The present study set out to find out how effective the dictogloss task might be in focusing Chinese students' attention on form, and whether English language proficiency would influence the number, type and outcome of their language-related episodes (LREs). The …"
0,"X Zhu","Research on Parameter Optimization of Improving Machining Accuracy and Productivity of CNC Milling of Complex Parts",2019,"International Conference on Application of Intelligent …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-15740-1_167","",316,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,1,"Through of complex thin-walled parts milling process analysis, expounds the process route of part of the formulation principle, tool radius compensation and the processing method, the test method, of processing parameters were adjusted optimization research, choosing the …"
0,"A Brück, S Faßbender…","Single-and multi-objective parameter optimization in a tool for designing PV-diesel-battery systems",2018,"2018 7th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8439998/","",317,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,2,"In many isolated off-grid areas diesel generators are the common way of providing electricity. The high energy cost and CO2 emissions might be reduced by implementing PV plants with an attached battery storage into the micro-grid. However, the correct …"
0,"LA Westbury","Use of Guided Reflection Tools in Collaborative Health Care Settings Following Simulated Learning.",2018,"Online Submission","ERIC","https://eric.ed.gov/?id=ED588860","",319,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,2,"Abstract The Institute of Medicine (2012) and Benner, Sutphen, Leonard, and Day (2010) suggested a radical change within nursing education programs to move toward the goal of optimal patient care and to expand technologies and innovation. The World Health …"
0,"M Yang, Y Dai, Q Huang, X Mao, L Li…","A modal parameter identification method of machine tools based on particle swarm optimization",2019,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0954406219861134","",320,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,6,1,"The dynamic characteristics of the computerized numerical control (CNC) machine tool directly affect its machining quality, and it is necessary to carry out the working mode analysis of the CNC machine tool. The traditional manual analysis and identification process …"
0,"EO Walong, AK Barasa","Autopsy as a tool for problem based learning, experience from a limited resource setting",2014,"Pathology","Elsevier","https://www.sciencedirect.com/science/article/pii/S003130251631412X","",321,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,6,"Introduction Undergraduate learning at the University of Nairobi School of Medicine relies on mixed modes, which include didactic lectures, tutorials and clerkships. This paper presents the use of autopsy for undergraduate medical problem based learning within …"
0,"D Sindhu, L Thakur, P Chandna","Parameter Optimization of Rotary Ultrasonic Machining on Quartz Glass Using Response Surface Methodology (RSM)",2019,"Silicon","Springer","https://link.springer.com/article/10.1007/s12633-019-00160-2","",322,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"In the current research, rotary ultrasonic machining was used to drill holes in quartz material. The effect of different RUM parameters namely tool feed rate, tool rotational speed and ultrasonic power on material removal rate and surface roughness has been studied …"
0,"A Hazari, PP DebabrataDas","Optimization of control Parameter in Abrasive Water Jet Machining (AWJM) by Using Taguchi Methodology on Aluminum 6351.",2018,"Optimization","academia.edu","http://www.academia.edu/download/56967329/IRJET-V5I4750.pdf","",323,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,2,"As the modern day the technology are approaching with high accuracy with at the same time with low material costing, non-traditional machining is very much essential to sustain in this modern manufacturing system. Abrasive Water Jet Machining (AWJM) is one such …"
0,"G Cremona","The PACK checklist: A proposed pedagogical tool for multicultural foreign language learning settings",,"Teacher Education Policy and Practice International …","czytelnia.frse.org.pl","http://czytelnia.frse.org.pl/media/TEPE_WWW-calosc.pdf#page=415","",324,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"This chapter initially presents the findings of a recent study (Cremona, 2015) collecting the views and responses of 11-year old Maltese students of German as a Foreign Language [GFL]. Reacting about these findings, the author takes the initial letter of the four most …"
0,"J Chauhan, S Ahlawat","A Review Paper on Optimization of process Parameter in Incremental Sheet Forming of Al7050 using Taguchi Analysis",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/a487/1c2e3d06bc263ad50979bae60f294788d62f.pdf","",325,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"The aim of this paper is to review the Taguchi method to find the best process parameters and improved quality results of incremental sheet forming (ISF). Taguchi technique is used to investigate the variation in number of experiments, parameter and focus on acceptance in …"
0,"W de Boer","The Use of the Common European Framework of Reference as Flexible Tool in a Blended Learning Setting",2017,"Conference proceedings. ICT for language learning","books.google.com","https://books.google.com/books?hl=en&lr=&id=OJpaDwAAQBAJ&oi=fnd&pg=PA96&dq=optimization%7Clearning%7Clearn%7Coptimize+tool%7Cmachining%7Cform%7Cforming%7Ctools+setting%7Csettings%7Csetup%7Cestimation%7Cparameter&ots=iRvQ1IEZyV&sig=wE135nJRVvhBCfdQGtQ6b0uiXP8","",326,"2020-01-23 14:01:29","HTML","","","",,,,,0,0.00,0,1,3,"The possibilities for using ICT in language learning are increasing. A teacher can easily find a lot of interesting tools and resources that could be useful for his/her students to enrich and personalize learning experiences. A problem that arises when teachers use a number of …"
